# Honda atmospheric neutrino fluxes
# (reprocessed by Python script by J. Kopp)
#
# Reference: http://arxiv.org/abs/1502.03916
#
# Format (all fluxes are in (m^2 sec sr GeV)^-1)
#   cos(th)   E [GeV]       nu_e      nu_mu     nu_tau   nu_e_bar  nu_mu_bar  nu_tau_bar
        -1     7079.5 4.4149e-12 1.5771e-10          0 3.2702e-12  8.869e-11          0
        -1     7943.3 2.8406e-12 1.0343e-10          0 2.0935e-12 5.7884e-11          0
        -1     8912.5 1.8922e-12  6.789e-11          0 1.3537e-12 3.7902e-11          0
        -1      10000 1.2741e-12 4.4742e-11          0 8.8027e-13 2.4609e-11          0
      -0.9        0.1     6153.7      12182          0     5367.7      12299          0
      -0.9     0.1122     5491.1      10881          0     4755.1      10961          0
      -0.9    0.12589     4836.1     9638.8          0     4156.5     9684.8          0
      -0.9    0.14125     4209.1     8447.7          0     3586.4     8470.9          0
      -0.9    0.15849     3625.1     7301.8          0       3058     7310.5          0
      -0.9    0.17783     3088.1     6218.6          0       2581     6213.1          0
      -0.9    0.19953     2598.7     5216.2          0     2150.6     5204.6          0
      -0.9    0.22387     2157.4     4310.1          0     1769.5     4296.5          0
      -0.9    0.25119     1767.8     3509.8          0     1440.3       3495          0
      -0.9    0.28184     1427.8     2824.6          0     1154.7     2808.3          0
      -0.9    0.31623       1139       2249          0     914.56     2230.6          0
      -0.9    0.35481      898.2     1770.4          0     715.83     1752.3          0
      -0.9    0.39811     698.63     1380.2          0     553.35     1361.8          0
      -0.9    0.44668     536.65     1067.6          0     423.64     1047.1          0
      -0.9    0.50119     408.37     818.11          0     321.01     798.84          0
      -0.9    0.56234     307.82     621.04          0      241.4      604.4          0
      -0.9    0.63096      229.8     469.46          0     179.66     453.37          0
      -0.9    0.70795     170.11     353.65          0     132.56        338          0
      -0.9    0.79433     125.09     265.22          0     97.416     251.45          0
      -0.9    0.89125     91.371     198.28          0     71.047      186.4          0
      -0.9          1     66.283     147.95          0     51.434     137.61          0
      -0.9      1.122     47.869     110.12          0     37.081     101.26          0
      -0.9     1.2589     34.346     81.895          0      26.61     74.349          0
      -0.9     1.4125     24.545     60.804          0     18.968     54.518          0
      -0.9     1.5849     17.484     44.945          0     13.483     39.801          0
      -0.9     1.7783     12.387     33.082          0     9.5416     28.901          0
      -0.9     1.9953     8.7436     24.289          0     6.6992     20.958          0
      -0.9     2.2387     6.1366     17.779          0     4.6848      15.15          0
      -0.9     2.5119     4.2735     12.965          0     3.2634     10.892          0
      -0.9     2.8184     2.9666     9.4394          0     2.2536     7.8187          0
      -0.9     3.1623     2.0452     6.8516          0     1.5555     5.6203          0
      -0.9     3.5481     1.4046     4.9641          0     1.0651      4.025          0
      -0.9     3.9811    0.96053     3.5911          0    0.72601     2.8776          0
      -0.9     4.4668    0.65306     2.5916          0    0.49428     2.0555          0
      -0.9     5.0119    0.44257     1.8685          0    0.33431     1.4691          0
      -0.9     5.6234    0.29958     1.3455          0    0.22621     1.0492          0
      -0.9     6.3096     0.2017     0.9665          0    0.15267    0.74664          0
      -0.9     7.0795     0.1355    0.69286          0    0.10246    0.53119          0
      -0.9     7.9433   0.090921    0.49617          0   0.068844    0.37759          0
      -0.9     8.9125   0.060792    0.35452          0   0.046292    0.26833          0
      -0.9         10   0.040698    0.25296          0   0.030875    0.19003          0
      -0.9      11.22   0.027167    0.18029          0   0.020654     0.1348          0
      -0.9     12.589   0.018081    0.12853          0   0.013802   0.095465          0
      -0.9     14.125   0.012029   0.091561          0  0.0092498   0.067628          0
      -0.9     15.849  0.0079861   0.065175          0  0.0061573    0.04791          0
      -0.9     17.783   0.005293   0.046378          0  0.0041111   0.033945          0
      -0.9     19.953  0.0035309   0.032924          0  0.0027735   0.024077          0
      -0.9     22.387  0.0023523   0.023399          0  0.0018442   0.017064          0
      -0.9     25.119  0.0015622   0.016654          0  0.0012448   0.012009          0
      -0.9     28.184  0.0010457   0.011802          0 0.00083509  0.0084158          0
      -0.9     31.623 0.00070449  0.0083466          0 0.00055751  0.0059832          0
      -0.9     35.481 0.00047291  0.0059011          0 0.00037615  0.0042101          0
      -0.9     39.811 0.00031719  0.0041691          0 0.00025389  0.0029607          0
      -0.9     44.668 0.00021267  0.0029403          0 0.00017138   0.002082          0
      -0.9     50.119 0.00014314  0.0020718          0 0.00011565  0.0014615          0
      -0.9     56.234 9.6476e-05  0.0014592          0 7.8456e-05  0.0010225          0
      -0.9     63.096 6.5115e-05  0.0010256          0 5.3137e-05  0.0007154          0
      -0.9     70.795 4.3829e-05 0.00072133          0 3.5958e-05 0.00049975          0
      -0.9     79.433 2.9785e-05 0.00050709          0  2.436e-05 0.00034922          0
      -0.9     89.125 2.0385e-05  0.0003551          0 1.6511e-05 0.00024352          0
      -0.9        100 1.3741e-05  0.0002487          0 1.1248e-05 0.00016989          0
      -0.9      112.2 9.3203e-06 0.00017396          0 7.6538e-06  0.0001181          0
      -0.9     125.89 6.3384e-06 0.00012169          0 5.2024e-06  8.206e-05          0
      -0.9     141.25 4.3017e-06 8.5022e-05          0 3.5246e-06 5.6986e-05          0
      -0.9     158.49 2.9296e-06 5.9413e-05          0 2.3913e-06 3.9518e-05          0
      -0.9     177.83 1.9919e-06 4.1452e-05          0 1.6237e-06 2.7401e-05          0
      -0.9     199.53 1.3518e-06 2.8885e-05          0  1.104e-06 1.8995e-05          0
      -0.9     223.87 9.2165e-07 2.0102e-05          0 7.4814e-07 1.3118e-05          0
      -0.9     251.19 6.2618e-07 1.3994e-05          0 5.0226e-07  9.052e-06          0
      -0.9     281.84 4.2396e-07 9.7537e-06          0 3.3535e-07  6.263e-06          0
      -0.9     316.23  2.891e-07   6.78e-06          0 2.2941e-07 4.3406e-06          0
      -0.9     354.81 1.9582e-07  4.678e-06          0  1.543e-07  2.978e-06          0
      -0.9     398.11  1.321e-07 3.2363e-06          0 1.0384e-07 2.0488e-06          0
      -0.9     446.68 8.9308e-08 2.2362e-06          0 6.9758e-08 1.4056e-06          0
      -0.9     501.19 6.0193e-08 1.5423e-06          0 4.6797e-08  9.618e-07          0
      -0.9     562.34 4.0379e-08 1.0703e-06          0 3.1546e-08 6.6303e-07          0
      -0.9     630.96 2.7277e-08  7.316e-07          0 2.1014e-08 4.5078e-07          0
      -0.9     707.95 1.8386e-08 5.0085e-07          0 1.4068e-08 3.0742e-07          0
      -0.9     794.33 1.2319e-08 3.4236e-07          0 9.3991e-09 2.0893e-07          0
      -0.9     891.25 8.1582e-09 2.3399e-07          0 6.2891e-09 1.4169e-07          0
      -0.9       1000 5.4934e-09 1.6066e-07          0 4.1671e-09 9.6813e-08          0
      -0.9       1122 3.6775e-09 1.0807e-07          0 2.7812e-09 6.4945e-08          0
      -0.9     1258.9 2.4402e-09 7.3248e-08          0 1.8503e-09 4.3734e-08          0
      -0.9     1412.5 1.6325e-09 4.9532e-08          0 1.2165e-09 2.9386e-08          0
      -0.9     1584.9 1.0873e-09 3.3375e-08          0  8.022e-10 1.9685e-08          0
      -0.9     1778.3 7.0836e-10 2.2439e-08          0 5.2899e-10 1.3175e-08          0
      -0.9     1995.3  4.759e-10 1.5078e-08          0 3.5204e-10 8.8348e-09          0
      -0.9     2238.7 3.1853e-10 1.0093e-08          0 2.3284e-10    5.9e-09          0
